instance_index,feature_name,percentage_changed,num_changed,num_total,original_value,feature_type,average_change,min_change,max_change,std_change,distribution,unique_values
36,status,80.0,8,10,1.0,numeric,2.125,1.0,3.0,0.927,,
36,telephone,50.0,5,10,1.0,numeric,1.0,1.0,1.0,0.0,,
37,amount,90.0,9,10,1007.0,numeric,47.8889,-147.0,148.0,99.3987,,
37,credit_history,20.0,2,10,3.0,numeric,2.0,2.0,2.0,0.0,,
37,duration,40.0,4,10,12.0,numeric,2.25,-6.0,12.0,7.1545,,
37,employment_duration,60.0,6,10,3.0,numeric,1.3333,-1.0,2.0,1.1055,,
37,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
37,housing,30.0,3,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
37,installment_rate,40.0,4,10,4.0,numeric,-2.0,-3.0,-1.0,0.7071,,
37,job,30.0,3,10,3.0,numeric,-0.3333,-1.0,1.0,0.9428,,
37,number_credits,40.0,4,10,1.0,numeric,1.0,1.0,1.0,0.0,,
37,other_debtors,20.0,2,10,1.0,numeric,2.0,2.0,2.0,0.0,,
37,other_installment_plans,20.0,2,10,3.0,numeric,-1.5,-2.0,-1.0,0.5,,
37,people_liable,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
37,present_residence,90.0,9,10,1.0,numeric,2.2222,1.0,3.0,0.9162,,
37,property,40.0,4,10,1.0,numeric,2.25,2.0,3.0,0.433,,
37,purpose,80.0,8,10,1.0,numeric,2.75,2.0,3.0,0.433,,
37,savings,90.0,9,10,4.0,numeric,-1.3333,-3.0,1.0,1.7638,,
37,status,70.0,7,10,2.0,numeric,1.0,-1.0,2.0,1.3093,,
37,telephone,50.0,5,10,1.0,numeric,1.0,1.0,1.0,0.0,,
38,amount,100.0,10,10,7685.0,numeric,-85.3,-628.0,544.0,331.2347,,
38,credit_history,80.0,8,10,2.0,numeric,1.5,1.0,2.0,0.5,,
38,duration,80.0,8,10,48.0,numeric,-20.25,-36.0,-12.0,8.1509,,
38,employment_duration,90.0,9,10,4.0,numeric,-1.5556,-3.0,1.0,1.499,,
38,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
38,housing,60.0,6,10,1.0,numeric,1.1667,1.0,2.0,0.3727,,
38,installment_rate,80.0,8,10,2.0,numeric,0.75,-1.0,2.0,1.0897,,
38,job,40.0,4,10,3.0,numeric,0.25,-2.0,1.0,1.299,,
38,number_credits,50.0,5,10,1.0,numeric,1.0,1.0,1.0,0.0,,
38,other_debtors,90.0,9,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
38,other_installment_plans,40.0,4,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
38,people_liable,40.0,4,10,1.0,numeric,1.0,1.0,1.0,0.0,,
38,present_residence,60.0,6,10,4.0,numeric,-2.0,-3.0,-1.0,0.5774,,
38,property,80.0,8,10,3.0,numeric,-1.125,-2.0,1.0,0.927,,
38,purpose,80.0,8,10,9.0,numeric,-5.75,-8.0,1.0,2.681,,
38,savings,90.0,9,10,1.0,numeric,3.6667,1.0,4.0,0.9428,,
38,status,80.0,8,10,1.0,numeric,2.25,1.0,3.0,0.9682,,
38,telephone,60.0,6,10,1.0,numeric,1.0,1.0,1.0,0.0,,
39,amount,100.0,10,10,5371.0,numeric,-173.1,-326.0,10.0,104.3681,,
39,credit_history,60.0,6,10,5.0,numeric,-1.8333,-2.0,-1.0,0.3727,,
39,duration,100.0,10,10,36.0,numeric,-10.8,-21.0,12.0,9.02,,
39,employment_duration,100.0,10,10,3.0,numeric,1.0,-2.0,2.0,1.5492,,
39,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
39,housing,30.0,3,10,2.0,numeric,1.0,1.0,1.0,0.0,,
39,installment_rate,80.0,8,10,3.0,numeric,-0.25,-2.0,1.0,1.299,,
39,job,30.0,3,10,3.0,numeric,0.0,-2.0,1.0,1.4142,,
39,number_credits,80.0,8,10,2.0,numeric,-0.375,-1.0,2.0,1.111,,
39,other_debtors,100.0,10,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
39,other_installment_plans,20.0,2,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
39,people_liable,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
39,present_residence,80.0,8,10,2.0,numeric,2.0,2.0,2.0,0.0,,
39,property,90.0,9,10,2.0,numeric,1.3333,1.0,2.0,0.4714,,
39,purpose,90.0,9,10,3.0,numeric,1.1111,-2.0,7.0,3.3481,,
39,savings,50.0,5,10,1.0,numeric,3.6,2.0,4.0,0.8,,
39,status,90.0,9,10,1.0,numeric,2.2222,1.0,3.0,0.9162,,
39,telephone,60.0,6,10,1.0,numeric,1.0,1.0,1.0,0.0,,
40,amount,100.0,10,10,795.0,numeric,78.9,-186.0,312.0,167.0452,,
40,credit_history,30.0,3,10,3.0,numeric,2.0,2.0,2.0,0.0,,
40,duration,30.0,3,10,12.0,numeric,0.0,-6.0,12.0,8.4853,,
40,employment_duration,100.0,10,10,2.0,numeric,1.9,1.0,3.0,0.8307,,
40,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
40,housing,10.0,1,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
40,installment_rate,20.0,2,10,4.0,numeric,-2.5,-3.0,-2.0,0.5,,
40,job,30.0,3,10,3.0,numeric,-0.3333,-1.0,1.0,0.9428,,
40,number_credits,40.0,4,10,1.0,numeric,1.0,1.0,1.0,0.0,,
40,other_debtors,10.0,1,10,1.0,numeric,2.0,2.0,2.0,0.0,,
40,other_installment_plans,20.0,2,10,3.0,numeric,-1.5,-2.0,-1.0,0.5,,
40,people_liable,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
40,present_residence,60.0,6,10,4.0,numeric,-2.0,-3.0,-1.0,0.8165,,
40,property,80.0,8,10,2.0,numeric,0.125,-1.0,2.0,1.1659,,
40,purpose,90.0,9,10,7.0,numeric,-4.1111,-6.0,-3.0,1.3699,,
40,savings,50.0,5,10,1.0,numeric,2.8,1.0,4.0,1.1662,,
40,status,60.0,6,10,1.0,numeric,2.0,1.0,3.0,1.0,,
40,telephone,40.0,4,10,1.0,numeric,1.0,1.0,1.0,0.0,,
41,amount,90.0,9,10,1721.0,numeric,-23.2222,-126.0,47.0,61.3112,,
41,credit_history,10.0,1,10,3.0,numeric,2.0,2.0,2.0,0.0,,
41,duration,90.0,9,10,15.0,numeric,-1.3333,-9.0,15.0,7.6303,,
41,employment_duration,80.0,8,10,2.0,numeric,1.75,1.0,3.0,0.8292,,
41,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
41,housing,20.0,2,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
41,installment_rate,70.0,7,10,2.0,numeric,1.1429,-1.0,2.0,0.9897,,
41,job,40.0,4,10,3.0,numeric,-1.0,-1.0,-1.0,0.0,,
41,number_credits,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
41,other_debtors,20.0,2,10,1.0,numeric,1.5,1.0,2.0,0.5,,
41,other_installment_plans,0.0,0,10,3.0,categorical,,,,,{},
41,people_liable,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
41,present_residence,80.0,8,10,3.0,numeric,-0.375,-2.0,1.0,1.111,,
41,property,50.0,5,10,1.0,numeric,1.4,1.0,2.0,0.4899,,
41,purpose,90.0,9,10,1.0,numeric,3.2222,2.0,9.0,2.0964,,
41,savings,10.0,1,10,1.0,numeric,4.0,4.0,4.0,0.0,,
41,status,70.0,7,10,1.0,numeric,2.4286,1.0,3.0,0.9035,,
41,telephone,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
42,amount,90.0,9,10,1164.0,numeric,-12.4444,-72.0,74.0,46.8641,,
42,credit_history,90.0,9,10,5.0,numeric,-1.8889,-2.0,-1.0,0.3143,,
42,duration,90.0,9,10,8.0,numeric,4.0,-2.0,13.0,4.6904,,
42,employment_duration,60.0,6,10,5.0,numeric,-2.8333,-4.0,-2.0,0.8975,,
42,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
42,housing,90.0,9,10,3.0,numeric,-1.3333,-2.0,-1.0,0.4714,,
42,installment_rate,80.0,8,10,3.0,numeric,0.25,-1.0,1.0,0.9682,,
42,job,60.0,6,10,4.0,numeric,-1.3333,-2.0,-1.0,0.4714,,
42,number_credits,70.0,7,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
42,other_debtors,20.0,2,10,1.0,numeric,2.0,2.0,2.0,0.0,,
42,other_installment_plans,80.0,8,10,1.0,numeric,2.0,2.0,2.0,0.0,,
42,people_liable,60.0,6,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
42,present_residence,30.0,3,10,4.0,numeric,-1.6667,-2.0,-1.0,0.4714,,
42,property,90.0,9,10,4.0,numeric,-2.4444,-3.0,-1.0,0.6849,,
42,purpose,90.0,9,10,10.0,numeric,-5.4444,-9.0,-1.0,2.3147,,
42,savings,40.0,4,10,1.0,numeric,2.75,1.0,4.0,1.299,,
42,status,80.0,8,10,1.0,numeric,1.875,1.0,3.0,0.927,,
42,telephone,40.0,4,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
43,amount,100.0,10,10,4280.0,numeric,-54.9,-331.0,250.0,173.394,,
43,credit_history,100.0,10,10,1.0,numeric,2.8,2.0,4.0,0.8718,,
43,duration,80.0,8,10,30.0,numeric,-4.625,-20.0,6.0,8.9294,,
43,employment_duration,50.0,5,10,3.0,numeric,-0.2,-2.0,2.0,1.4697,,
43,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
43,housing,80.0,8,10,1.0,numeric,1.0,1.0,1.0,0.0,,
43,installment_rate,50.0,5,10,4.0,numeric,-2.0,-3.0,-1.0,0.8944,,
43,job,80.0,8,10,2.0,numeric,1.5,1.0,2.0,0.5,,
43,number_credits,70.0,7,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
43,other_debtors,20.0,2,10,1.0,numeric,1.5,1.0,2.0,0.5,,
43,other_installment_plans,0.0,0,10,3.0,categorical,,,,,{},
43,people_liable,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
43,present_residence,70.0,7,10,4.0,numeric,-1.8571,-3.0,-1.0,0.6389,,
43,property,20.0,2,10,3.0,numeric,0.0,-1.0,1.0,1.0,,
43,purpose,100.0,10,10,9.0,numeric,-6.4,-8.0,-5.0,1.2,,
43,savings,100.0,10,10,2.0,numeric,-0.6,-1.0,1.0,0.8,,
43,status,70.0,7,10,2.0,numeric,0.4286,-1.0,2.0,1.2936,,
43,telephone,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
44,amount,90.0,9,10,2712.0,numeric,26.8889,-133.0,160.0,96.9999,,
44,credit_history,30.0,3,10,3.0,numeric,2.0,2.0,2.0,0.0,,
44,duration,80.0,8,10,36.0,numeric,-22.0,-30.0,-12.0,6.6144,,
44,employment_duration,60.0,6,10,5.0,numeric,-2.1667,-3.0,-1.0,0.6872,,
44,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
44,housing,20.0,2,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
44,installment_rate,70.0,7,10,2.0,numeric,1.2857,-1.0,2.0,1.0302,,
44,job,20.0,2,10,3.0,numeric,0.0,-1.0,1.0,1.0,,
44,number_credits,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
44,other_debtors,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
44,other_installment_plans,90.0,9,10,1.0,numeric,2.0,2.0,2.0,0.0,,
44,people_liable,40.0,4,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
44,present_residence,70.0,7,10,2.0,numeric,1.2857,-1.0,2.0,1.0302,,
44,property,80.0,8,10,2.0,numeric,-0.25,-1.0,1.0,0.9682,,
44,purpose,90.0,9,10,3.0,numeric,-0.7778,-2.0,1.0,1.3147,,
44,savings,50.0,5,10,1.0,numeric,1.8,1.0,4.0,1.1662,,
44,status,60.0,6,10,1.0,numeric,2.6667,1.0,3.0,0.7454,,
44,telephone,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
45,amount,90.0,9,10,8386.0,numeric,-328.5556,-914.0,891.0,612.6654,,
45,credit_history,90.0,9,10,5.0,numeric,-1.8889,-3.0,-1.0,0.737,,
45,duration,80.0,8,10,30.0,numeric,0.5,-18.0,18.0,10.1858,,
45,employment_duration,80.0,8,10,4.0,numeric,-2.125,-3.0,-1.0,0.7806,,
45,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
45,housing,50.0,5,10,2.0,numeric,-0.2,-1.0,1.0,0.9798,,
45,installment_rate,60.0,6,10,2.0,numeric,0.6667,-1.0,2.0,1.2472,,
45,job,40.0,4,10,3.0,numeric,0.25,-2.0,1.0,1.299,,
45,number_credits,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
45,other_debtors,10.0,1,10,1.0,numeric,2.0,2.0,2.0,0.0,,
45,other_installment_plans,30.0,3,10,3.0,numeric,-1.6667,-2.0,-1.0,0.4714,,
45,people_liable,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
45,present_residence,50.0,5,10,2.0,numeric,1.4,-1.0,2.0,1.2,,
45,property,70.0,7,10,2.0,numeric,0.4286,-1.0,2.0,1.2936,,
45,purpose,80.0,8,10,3.0,numeric,0.75,-2.0,7.0,3.3448,,
45,savings,80.0,8,10,1.0,numeric,3.625,1.0,4.0,0.9922,,
45,status,70.0,7,10,2.0,numeric,1.1429,-1.0,2.0,1.3553,,
45,telephone,70.0,7,10,1.0,numeric,1.0,1.0,1.0,0.0,,
46,amount,90.0,9,10,2406.0,numeric,19.1111,-127.0,122.0,85.7988,,
46,credit_history,30.0,3,10,3.0,numeric,1.6667,1.0,2.0,0.4714,,
46,duration,80.0,8,10,30.0,numeric,-10.125,-18.0,-3.0,5.5999,,
46,employment_duration,80.0,8,10,4.0,numeric,-1.0,-3.0,1.0,1.3229,,
46,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
46,housing,80.0,8,10,1.0,numeric,1.125,1.0,2.0,0.3307,,
46,installment_rate,30.0,3,10,4.0,numeric,-2.0,-2.0,-2.0,0.0,,
46,job,30.0,3,10,3.0,numeric,0.3333,-1.0,1.0,0.9428,,
46,number_credits,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
46,other_debtors,0.0,0,10,1.0,categorical,,,,,{},
46,other_installment_plans,10.0,1,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
46,people_liable,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
46,present_residence,60.0,6,10,4.0,numeric,-1.8333,-3.0,-1.0,0.6872,,
46,property,70.0,7,10,1.0,numeric,1.7143,1.0,3.0,0.6999,,
46,purpose,80.0,8,10,3.0,numeric,0.75,-2.0,6.0,2.2776,,
46,savings,60.0,6,10,1.0,numeric,2.8333,1.0,4.0,1.2134,,
46,status,80.0,8,10,1.0,numeric,2.5,1.0,3.0,0.866,,
46,telephone,50.0,5,10,1.0,numeric,1.0,1.0,1.0,0.0,,
47,amount,100.0,10,10,4308.0,numeric,-82.9,-359.0,222.0,173.394,,
47,credit_history,50.0,5,10,3.0,numeric,1.6,1.0,2.0,0.4899,,
47,duration,100.0,10,10,48.0,numeric,-21.7,-38.0,-12.0,8.1982,,
47,employment_duration,80.0,8,10,2.0,numeric,1.125,-1.0,3.0,1.0533,,
47,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
47,housing,80.0,8,10,1.0,numeric,1.0,1.0,1.0,0.0,,
47,installment_rate,80.0,8,10,3.0,numeric,0.0,-2.0,1.0,1.3229,,
47,job,60.0,6,10,3.0,numeric,0.3333,-1.0,1.0,0.9428,,
47,number_credits,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
47,other_debtors,20.0,2,10,1.0,numeric,1.5,1.0,2.0,0.5,,
47,other_installment_plans,0.0,0,10,3.0,categorical,,,,,{},
47,people_liable,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
47,present_residence,70.0,7,10,4.0,numeric,-1.8571,-3.0,-1.0,0.6389,,
47,property,90.0,9,10,2.0,numeric,1.1111,1.0,2.0,0.3143,,
47,purpose,100.0,10,10,9.0,numeric,-6.4,-8.0,-5.0,1.2,,
47,savings,20.0,2,10,1.0,numeric,2.0,2.0,2.0,0.0,,
47,status,70.0,7,10,1.0,numeric,1.8571,1.0,3.0,0.833,,
47,telephone,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
48,amount,90.0,9,10,2039.0,numeric,-10.3333,-141.0,142.0,109.8939,,
48,credit_history,50.0,5,10,3.0,numeric,1.8,1.0,2.0,0.4,,
48,duration,70.0,7,10,24.0,numeric,-9.0,-18.0,6.0,7.3485,,
48,employment_duration,80.0,8,10,2.0,numeric,1.5,1.0,3.0,0.866,,
48,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
48,housing,20.0,2,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
48,installment_rate,80.0,8,10,1.0,numeric,2.25,1.0,3.0,0.9682,,
48,job,30.0,3,10,3.0,numeric,-1.0,-1.0,-1.0,0.0,,
48,number_credits,40.0,4,10,1.0,numeric,1.25,1.0,2.0,0.433,,
48,other_debtors,0.0,0,10,1.0,categorical,,,,,{},
48,other_installment_plans,0.0,0,10,3.0,categorical,,,,,{},
48,people_liable,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
48,present_residence,90.0,9,10,1.0,numeric,1.7778,1.0,3.0,0.9162,,
48,property,80.0,8,10,2.0,numeric,-0.75,-1.0,1.0,0.6614,,
48,purpose,60.0,6,10,4.0,numeric,-0.6667,-3.0,5.0,2.6874,,
48,savings,30.0,3,10,1.0,numeric,4.0,4.0,4.0,0.0,,
48,status,60.0,6,10,2.0,numeric,0.8333,-1.0,2.0,1.3437,,
48,telephone,70.0,7,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
49,amount,100.0,10,10,727.0,numeric,146.9,-118.0,380.0,167.0452,,
49,credit_history,30.0,3,10,3.0,numeric,2.0,2.0,2.0,0.0,,
49,duration,30.0,3,10,12.0,numeric,0.0,-6.0,12.0,8.4853,,
49,employment_duration,100.0,10,10,2.0,numeric,1.9,1.0,3.0,0.8307,,
49,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
49,housing,10.0,1,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
49,installment_rate,20.0,2,10,4.0,numeric,-2.5,-3.0,-2.0,0.5,,
49,job,80.0,8,10,2.0,numeric,1.125,1.0,2.0,0.3307,,
49,number_credits,40.0,4,10,1.0,numeric,1.0,1.0,1.0,0.0,,
49,other_debtors,10.0,1,10,1.0,numeric,2.0,2.0,2.0,0.0,,
49,other_installment_plans,20.0,2,10,3.0,numeric,-1.5,-2.0,-1.0,0.5,,
49,people_liable,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
49,present_residence,80.0,8,10,3.0,numeric,-0.25,-2.0,1.0,1.299,,
49,property,90.0,9,10,4.0,numeric,-2.1111,-3.0,-1.0,0.8749,,
49,purpose,50.0,5,10,4.0,numeric,-1.4,-3.0,3.0,2.3324,,
49,savings,90.0,9,10,2.0,numeric,0.4444,-1.0,3.0,1.7069,,
49,status,60.0,6,10,1.0,numeric,2.0,1.0,3.0,1.0,,
49,telephone,60.0,6,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
50,amount,90.0,9,10,2528.0,numeric,-10.2222,-122.0,134.0,86.2165,,
50,credit_history,20.0,2,10,3.0,numeric,2.0,2.0,2.0,0.0,,
50,duration,80.0,8,10,27.0,numeric,-9.375,-21.0,3.0,7.1052,,
50,employment_duration,70.0,7,10,2.0,numeric,1.7143,1.0,3.0,0.6999,,
50,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
50,housing,30.0,3,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
50,installment_rate,30.0,3,10,4.0,numeric,-2.0,-2.0,-2.0,0.0,,
50,job,30.0,3,10,3.0,numeric,-0.3333,-1.0,1.0,0.9428,,
50,number_credits,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
50,other_debtors,0.0,0,10,1.0,categorical,,,,,{},
50,other_installment_plans,0.0,0,10,3.0,categorical,,,,,{},
50,people_liable,70.0,7,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
50,present_residence,80.0,8,10,1.0,numeric,2.125,1.0,3.0,0.7806,,
50,property,60.0,6,10,2.0,numeric,-0.3333,-1.0,1.0,0.9428,,
50,purpose,90.0,9,10,9.0,numeric,-6.6667,-8.0,-5.0,1.1547,,
50,savings,60.0,6,10,1.0,numeric,2.8333,1.0,4.0,1.2134,,
50,status,80.0,8,10,2.0,numeric,0.5,-1.0,2.0,1.5,,
50,telephone,60.0,6,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
51,amount,100.0,10,10,2746.0,numeric,21.5,-99.0,146.0,86.6582,,
51,credit_history,100.0,10,10,2.0,numeric,1.6,1.0,3.0,0.9165,,
51,duration,80.0,8,10,36.0,numeric,-20.5,-30.0,-12.0,7.3144,,
51,employment_duration,50.0,5,10,5.0,numeric,-2.0,-3.0,-1.0,0.6325,,
51,foreign_worker,10.0,1,10,1.0,numeric,1.0,1.0,1.0,0.0,,
51,housing,30.0,3,10,2.0,numeric,-0.3333,-1.0,1.0,0.9428,,
51,installment_rate,70.0,7,10,4.0,numeric,-1.7143,-3.0,-1.0,0.6999,,
51,job,10.0,1,10,3.0,numeric,1.0,1.0,1.0,0.0,,
51,number_credits,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
51,other_debtors,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
51,other_installment_plans,90.0,9,10,1.0,numeric,2.0,2.0,2.0,0.0,,
51,people_liable,50.0,5,10,1.0,numeric,1.0,1.0,1.0,0.0,,
51,present_residence,50.0,5,10,4.0,numeric,-1.6,-2.0,-1.0,0.4899,,
51,property,70.0,7,10,3.0,numeric,-1.2857,-2.0,1.0,1.0302,,
51,purpose,80.0,8,10,3.0,numeric,-0.625,-2.0,1.0,1.317,,
51,savings,50.0,5,10,1.0,numeric,1.8,1.0,4.0,1.1662,,
51,status,70.0,7,10,1.0,numeric,2.5714,1.0,3.0,0.7284,,
51,telephone,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
52,amount,90.0,9,10,1755.0,numeric,-1.8889,-100.0,132.0,73.8233,,
52,credit_history,30.0,3,10,3.0,numeric,2.0,2.0,2.0,0.0,,
52,duration,90.0,9,10,24.0,numeric,-10.0,-18.0,6.0,6.4807,,
52,employment_duration,80.0,8,10,5.0,numeric,-2.375,-4.0,-1.0,0.857,,
52,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
52,housing,20.0,2,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
52,installment_rate,50.0,5,10,4.0,numeric,-1.8,-3.0,-1.0,0.7483,,
52,job,60.0,6,10,2.0,numeric,1.1667,1.0,2.0,0.3727,,
52,number_credits,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
52,other_debtors,90.0,9,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
52,other_installment_plans,10.0,1,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
52,people_liable,0.0,0,10,1.0,categorical,,,,,{},
52,present_residence,60.0,6,10,4.0,numeric,-2.0,-3.0,-1.0,0.5774,,
52,property,40.0,4,10,1.0,numeric,1.75,1.0,2.0,0.433,,
52,purpose,90.0,9,10,10.0,numeric,-6.3333,-9.0,-1.0,2.1082,,
52,savings,20.0,2,10,1.0,numeric,4.0,4.0,4.0,0.0,,
52,status,80.0,8,10,1.0,numeric,2.0,1.0,3.0,1.0,,
52,telephone,60.0,6,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
53,amount,100.0,10,10,1207.0,numeric,9.5,-81.0,76.0,53.4458,,
53,credit_history,20.0,2,10,3.0,numeric,1.5,1.0,2.0,0.5,,
53,duration,90.0,9,10,24.0,numeric,-11.0,-18.0,-2.0,5.7349,,
53,employment_duration,90.0,9,10,2.0,numeric,1.6667,-1.0,3.0,1.5635,,
53,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
53,housing,70.0,7,10,1.0,numeric,1.1429,1.0,2.0,0.3499,,
53,installment_rate,50.0,5,10,4.0,numeric,-1.6,-2.0,-1.0,0.4899,,
53,job,50.0,5,10,3.0,numeric,0.2,-1.0,1.0,0.9798,,
53,number_credits,20.0,2,10,1.0,numeric,1.0,1.0,1.0,0.0,,
53,other_debtors,10.0,1,10,1.0,numeric,2.0,2.0,2.0,0.0,,
53,other_installment_plans,20.0,2,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
53,people_liable,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
53,present_residence,30.0,3,10,4.0,numeric,-2.0,-3.0,-1.0,0.8165,,
53,property,50.0,5,10,2.0,numeric,0.0,-1.0,2.0,1.2649,,
53,purpose,80.0,8,10,1.0,numeric,5.25,2.0,9.0,2.8174,,
53,savings,40.0,4,10,1.0,numeric,4.0,4.0,4.0,0.0,,
53,status,70.0,7,10,1.0,numeric,2.1429,1.0,3.0,0.9897,,
53,telephone,60.0,6,10,1.0,numeric,1.0,1.0,1.0,0.0,,
54,amount,90.0,9,10,1987.0,numeric,-19.5556,-127.0,134.0,93.6579,,
54,credit_history,50.0,5,10,3.0,numeric,2.0,2.0,2.0,0.0,,
54,duration,70.0,7,10,24.0,numeric,-11.5714,-18.0,-6.0,4.0658,,
54,employment_duration,40.0,4,10,3.0,numeric,-0.5,-2.0,2.0,1.5,,
54,foreign_worker,0.0,0,10,1.0,categorical,,,,,{},
54,housing,80.0,8,10,1.0,numeric,1.0,1.0,1.0,0.0,,
54,installment_rate,70.0,7,10,2.0,numeric,1.1429,-1.0,2.0,1.3553,,
54,job,70.0,7,10,2.0,numeric,1.1429,1.0,2.0,0.3499,,
54,number_credits,50.0,5,10,1.0,numeric,1.2,1.0,2.0,0.4,,
54,other_debtors,0.0,0,10,1.0,categorical,,,,,{},
54,other_installment_plans,10.0,1,10,3.0,numeric,-2.0,-2.0,-2.0,0.0,,
54,people_liable,70.0,7,10,2.0,numeric,-1.0,-1.0,-1.0,0.0,,
54,present_residence,70.0,7,10,4.0,numeric,-2.0,-3.0,-1.0,0.5345,,
54,property,30.0,3,10,1.0,numeric,1.3333,1.0,2.0,0.4714,,
54,purpose,60.0,6,10,4.0,numeric,-0.5,-3.0,5.0,2.5658,,
54,savings,30.0,3,10,1.0,numeric,4.0,4.0,4.0,0.0,,
54,status,80.0,8,10,1.0,numeric,1.625,1.0,3.0,0.857,,
54,telephone,30.0,3,10,1.0,numeric,1.0,1.0,1.0,0.0,,
