instance_index,feature_name,feature_type,percentage_changed,num_changed,num_total,original_value,average_change,min_change,max_change,std_change,distribution,unique_values
129,fulltime,categorical,66.67,2,3,1.0,,,,,"{""2.0"": 2}",2.0
129,lsat,numerical,66.67,2,3,20.0,1.35,0.7,2.0,0.65,,
129,ugpa,numerical,66.67,2,3,2.7,-0.1,-0.3,0.1,0.2,,
130,decile1,numerical,0.0,0,3,1.0,,,,,,
130,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
130,fam_inc,categorical,33.33,1,3,2.0,,,,,"{""4.0"": 1}",4.0
130,fulltime,categorical,0.0,0,3,1.0,,,,,{},
130,lsat,numerical,100.0,3,3,23.5,0.1667,-0.5,0.5,0.4714,,
130,ugpa,numerical,100.0,3,3,2.1,0.7667,0.4,1.1,0.2867,,
131,decile1,numerical,0.0,0,3,3.0,,,,,,
131,decile3,numerical,0.0,0,3,1.0,,,,,,
131,fam_inc,categorical,66.67,2,3,5.0,,,,,"{""4.0"": 2}",4.0
131,fulltime,categorical,0.0,0,3,1.0,,,,,{},
131,lsat,numerical,0.0,0,3,39.0,,,,,,
131,ugpa,numerical,66.67,2,3,3.1,-0.35,-0.4,-0.3,0.05,,
132,decile1,numerical,33.33,1,3,2.0,-1.0,-1.0,-1.0,0.0,,
132,decile3,numerical,0.0,0,3,1.0,,,,,,
132,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
132,fulltime,categorical,0.0,0,3,1.0,,,,,{},
132,lsat,numerical,0.0,0,3,40.0,,,,,,
132,ugpa,numerical,66.67,2,3,2.2,0.35,0.3,0.4,0.05,,
133,decile1,numerical,0.0,0,3,1.0,,,,,,
133,decile3,numerical,0.0,0,3,1.0,,,,,,
133,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
133,fulltime,categorical,0.0,0,3,1.0,,,,,{},
133,lsat,numerical,66.67,2,3,33.0,1.0,1.0,1.0,0.0,,
133,ugpa,numerical,100.0,3,3,3.0,0.3,0.2,0.5,0.1414,,
134,decile1,numerical,33.33,1,3,3.0,-1.0,-1.0,-1.0,0.0,,
134,decile3,numerical,0.0,0,3,2.0,,,,,,
134,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
134,fulltime,categorical,0.0,0,3,1.0,,,,,{},
134,lsat,numerical,33.33,1,3,30.0,-0.5,-0.5,-0.5,0.0,,
134,ugpa,numerical,100.0,3,3,2.8,0.4667,0.2,0.9,0.3091,,
135,decile1,numerical,0.0,0,3,3.0,,,,,,
135,decile3,numerical,0.0,0,3,2.0,,,,,,
135,fam_inc,categorical,0.0,0,3,2.0,,,,,{},
135,fulltime,categorical,0.0,0,3,1.0,,,,,{},
135,lsat,numerical,33.33,1,3,40.0,-1.0,-1.0,-1.0,0.0,,
135,ugpa,numerical,66.67,2,3,3.9,-0.4,-0.6,-0.2,0.2,,
136,decile1,numerical,66.67,2,3,3.0,0.0,-1.0,1.0,1.0,,
136,decile3,numerical,66.67,2,3,4.0,0.0,-1.0,1.0,1.0,,
136,fam_inc,categorical,66.67,2,3,4.0,,,,,"{""3.0"": 2}",3.0
136,fulltime,categorical,0.0,0,3,1.0,,,,,{},
136,lsat,numerical,66.67,2,3,22.0,1.5,1.0,2.0,0.5,,
136,ugpa,numerical,100.0,3,3,2.2,0.6,0.2,0.9,0.2944,,
137,decile1,numerical,0.0,0,3,1.0,,,,,,
137,decile3,numerical,0.0,0,3,1.0,,,,,,
137,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
137,fulltime,categorical,0.0,0,3,1.0,,,,,{},
137,lsat,numerical,33.33,1,3,28.0,-1.0,-1.0,-1.0,0.0,,
137,ugpa,numerical,66.67,2,3,2.8,0.05,-0.1,0.2,0.15,,
138,decile1,numerical,0.0,0,3,5.0,,,,,,
138,decile3,numerical,33.33,1,3,4.0,-1.0,-1.0,-1.0,0.0,,
138,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
138,fulltime,categorical,0.0,0,3,1.0,,,,,{},
138,lsat,numerical,0.0,0,3,35.0,,,,,,
138,ugpa,numerical,66.67,2,3,3.0,0.45,0.4,0.5,0.05,,
139,decile1,numerical,33.33,1,3,5.0,-1.0,-1.0,-1.0,0.0,,
139,decile3,numerical,0.0,0,3,1.0,,,,,,
139,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
139,fulltime,categorical,0.0,0,3,1.0,,,,,{},
139,lsat,numerical,33.33,1,3,34.0,-0.5,-0.5,-0.5,0.0,,
139,ugpa,numerical,100.0,3,3,2.8,0.2667,0.1,0.6,0.2357,,
140,decile1,numerical,0.0,0,3,5.0,,,,,,
140,decile3,numerical,100.0,3,3,2.0,1.0,1.0,1.0,0.0,,
140,fam_inc,categorical,66.67,2,3,3.0,,,,,"{""4.0"": 2}",4.0
140,fulltime,categorical,0.0,0,3,1.0,,,,,{},
140,lsat,numerical,0.0,0,3,42.0,,,,,,
140,ugpa,numerical,100.0,3,3,2.4,0.3,0.2,0.5,0.1414,,
141,decile1,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
141,decile3,numerical,0.0,0,3,1.0,,,,,,
141,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
141,fulltime,categorical,0.0,0,3,1.0,,,,,{},
141,lsat,numerical,33.33,1,3,29.0,0.5,0.5,0.5,0.0,,
141,ugpa,numerical,100.0,3,3,2.9,0.4,0.1,0.8,0.2944,,
142,decile1,numerical,0.0,0,3,3.0,,,,,,
142,decile3,numerical,0.0,0,3,3.0,,,,,,
142,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
142,fulltime,categorical,0.0,0,3,1.0,,,,,{},
142,lsat,numerical,0.0,0,3,34.0,,,,,,
142,ugpa,numerical,100.0,3,3,3.1,-0.1,-0.4,0.2,0.2449,,
143,decile1,numerical,0.0,0,3,1.0,,,,,,
143,decile3,numerical,0.0,0,3,1.0,,,,,,
143,fam_inc,categorical,0.0,0,3,5.0,,,,,{},
143,fulltime,categorical,33.33,1,3,1.0,,,,,"{""2.0"": 1}",2.0
143,lsat,numerical,33.33,1,3,38.0,-1.0,-1.0,-1.0,0.0,,
143,ugpa,numerical,66.67,2,3,2.9,-0.25,-0.4,-0.1,0.15,,
144,decile1,numerical,33.33,1,3,3.0,-1.0,-1.0,-1.0,0.0,,
144,decile3,numerical,33.33,1,3,2.0,1.0,1.0,1.0,0.0,,
144,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
144,fulltime,categorical,0.0,0,3,1.0,,,,,{},
144,lsat,numerical,66.67,2,3,24.0,0.0,-1.0,1.0,1.0,,
144,ugpa,numerical,100.0,3,3,2.6,0.2667,-0.2,0.7,0.3682,,
145,decile1,numerical,33.33,1,3,2.0,-1.0,-1.0,-1.0,0.0,,
145,decile3,numerical,0.0,0,3,1.0,,,,,,
145,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
145,fulltime,categorical,0.0,0,3,1.0,,,,,{},
145,lsat,numerical,0.0,0,3,36.0,,,,,,
145,ugpa,numerical,100.0,3,3,2.7,0.4,0.1,1.0,0.4243,,
146,decile1,numerical,0.0,0,3,8.0,,,,,,
146,decile3,numerical,0.0,0,3,6.0,,,,,,
146,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""2.0"": 1}",2.0
146,fulltime,categorical,33.33,1,3,2.0,,,,,"{""1.0"": 1}",1.0
146,lsat,numerical,33.33,1,3,33.0,-1.0,-1.0,-1.0,0.0,,
146,ugpa,numerical,100.0,3,3,3.1,0.2667,0.1,0.4,0.1247,,
147,decile1,numerical,0.0,0,3,5.0,,,,,,
147,decile3,numerical,0.0,0,3,3.0,,,,,,
147,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
147,fulltime,categorical,0.0,0,3,1.0,,,,,{},
147,lsat,numerical,0.0,0,3,35.0,,,,,,
147,ugpa,numerical,100.0,3,3,3.4,-0.5,-0.6,-0.4,0.0816,,
148,decile1,numerical,33.33,1,3,3.0,1.0,1.0,1.0,0.0,,
148,decile3,numerical,0.0,0,3,1.0,,,,,,
148,fam_inc,categorical,100.0,3,3,3.0,,,,,"{""2.0"": 3}",2.0
148,fulltime,categorical,66.67,2,3,2.0,,,,,"{""1.0"": 2}",1.0
148,lsat,numerical,0.0,0,3,27.0,,,,,,
148,ugpa,numerical,100.0,3,3,2.9,0.0,-0.3,0.2,0.216,,
149,decile1,numerical,0.0,0,3,2.0,,,,,,
149,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
149,fam_inc,categorical,33.33,1,3,1.0,,,,,"{""2.0"": 1}",2.0
149,fulltime,categorical,0.0,0,3,1.0,,,,,{},
149,lsat,numerical,33.33,1,3,29.0,1.0,1.0,1.0,0.0,,
149,ugpa,numerical,66.67,2,3,2.9,-0.35,-0.5,-0.2,0.15,,
150,decile1,numerical,0.0,0,3,2.0,,,,,,
150,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
150,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
150,fulltime,categorical,0.0,0,3,1.0,,,,,{},
150,lsat,numerical,0.0,0,3,36.0,,,,,,
150,ugpa,numerical,66.67,2,3,2.8,0.15,-0.1,0.4,0.25,,
151,decile1,numerical,0.0,0,3,1.0,,,,,,
151,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
151,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
151,fulltime,categorical,0.0,0,3,1.0,,,,,{},
151,lsat,numerical,66.67,2,3,29.0,-0.25,-1.0,0.5,0.75,,
151,ugpa,numerical,100.0,3,3,2.9,0.1667,-0.1,0.7,0.3771,,
152,decile1,numerical,66.67,2,3,6.0,-1.0,-1.0,-1.0,0.0,,
152,decile3,numerical,33.33,1,3,2.0,1.0,1.0,1.0,0.0,,
152,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
152,fulltime,categorical,0.0,0,3,1.0,,,,,{},
152,lsat,numerical,66.67,2,3,27.3,0.7,0.7,0.7,0.0,,
152,ugpa,numerical,66.67,2,3,3.2,-0.0,-0.1,0.1,0.1,,
153,decile1,numerical,0.0,0,3,1.0,,,,,,
153,decile3,numerical,0.0,0,3,1.0,,,,,,
153,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
153,fulltime,categorical,33.33,1,3,1.0,,,,,"{""2.0"": 1}",2.0
153,lsat,numerical,33.33,1,3,28.0,-1.0,-1.0,-1.0,0.0,,
153,ugpa,numerical,100.0,3,3,2.2,0.4667,0.3,0.6,0.1247,,
154,decile1,numerical,0.0,0,3,1.0,,,,,,
154,decile3,numerical,33.33,1,3,2.0,-1.0,-1.0,-1.0,0.0,,
154,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
154,fulltime,categorical,0.0,0,3,1.0,,,,,{},
154,lsat,numerical,66.67,2,3,28.0,1.0,1.0,1.0,0.0,,
154,ugpa,numerical,100.0,3,3,3.7,-0.6667,-0.9,-0.4,0.2055,,
155,decile1,numerical,0.0,0,3,9.0,,,,,,
155,decile3,numerical,0.0,0,3,9.0,,,,,,
155,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
155,fulltime,categorical,0.0,0,3,1.0,,,,,{},
155,lsat,numerical,0.0,0,3,40.0,,,,,,
155,ugpa,numerical,100.0,3,3,3.3,0.2,-0.2,0.5,0.2944,,
156,decile1,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
156,decile3,numerical,0.0,0,3,1.0,,,,,,
156,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
156,fulltime,categorical,0.0,0,3,1.0,,,,,{},
156,lsat,numerical,66.67,2,3,30.5,0.5,0.5,0.5,0.0,,
156,ugpa,numerical,100.0,3,3,3.2,-0.3333,-0.8,-0.1,0.33,,
157,decile1,numerical,0.0,0,3,1.0,,,,,,
157,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
157,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
157,fulltime,categorical,0.0,0,3,1.0,,,,,{},
157,lsat,numerical,0.0,0,3,40.0,,,,,,
157,ugpa,numerical,66.67,2,3,3.1,-0.45,-0.6,-0.3,0.15,,
158,decile1,numerical,66.67,2,3,2.0,0.0,-1.0,1.0,1.0,,
158,decile3,numerical,33.33,1,3,2.0,-1.0,-1.0,-1.0,0.0,,
158,fam_inc,categorical,0.0,0,3,2.0,,,,,{},
158,fulltime,categorical,0.0,0,3,1.0,,,,,{},
158,lsat,numerical,66.67,2,3,28.0,1.0,1.0,1.0,0.0,,
158,ugpa,numerical,100.0,3,3,3.1,-0.0667,-0.4,0.3,0.2867,,
159,decile1,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
159,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
159,fam_inc,categorical,100.0,3,3,5.0,,,,,"{""4.0"": 2, ""3.0"": 1}","4.0,3.0"
159,fulltime,categorical,0.0,0,3,1.0,,,,,{},
159,lsat,numerical,100.0,3,3,22.5,0.9,0.2,1.5,0.5354,,
159,ugpa,numerical,100.0,3,3,3.3,-0.3333,-0.8,0.3,0.4643,,
160,decile1,numerical,0.0,0,3,3.0,,,,,,
160,decile3,numerical,33.33,1,3,3.0,-1.0,-1.0,-1.0,0.0,,
160,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
160,fulltime,categorical,0.0,0,3,1.0,,,,,{},
160,lsat,numerical,33.33,1,3,41.0,1.0,1.0,1.0,0.0,,
160,ugpa,numerical,33.33,1,3,2.6,0.3,0.3,0.3,0.0,,
161,decile1,numerical,33.33,1,3,5.0,-1.0,-1.0,-1.0,0.0,,
161,decile3,numerical,0.0,0,3,6.0,,,,,,
161,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
161,fulltime,categorical,0.0,0,3,1.0,,,,,{},
161,lsat,numerical,0.0,0,3,39.0,,,,,,
161,ugpa,numerical,100.0,3,3,3.6,-0.0667,-0.5,0.2,0.3091,,
162,decile1,numerical,0.0,0,3,2.0,,,,,,
162,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
162,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""2.0"": 1}",2.0
162,fulltime,categorical,0.0,0,3,1.0,,,,,{},
162,lsat,numerical,0.0,0,3,36.0,,,,,,
162,ugpa,numerical,66.67,2,3,3.7,-0.1,-0.1,-0.1,0.0,,
163,decile1,numerical,33.33,1,3,2.0,-1.0,-1.0,-1.0,0.0,,
163,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
163,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
163,fulltime,categorical,0.0,0,3,1.0,,,,,{},
163,lsat,numerical,0.0,0,3,36.0,,,,,,
163,ugpa,numerical,100.0,3,3,2.6,0.0667,-0.2,0.2,0.1886,,
164,decile1,numerical,66.67,2,3,1.0,1.0,1.0,1.0,0.0,,
164,decile3,numerical,66.67,2,3,1.0,1.0,1.0,1.0,0.0,,
164,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
164,fulltime,categorical,0.0,0,3,1.0,,,,,{},
164,lsat,numerical,33.33,1,3,25.0,-1.0,-1.0,-1.0,0.0,,
164,ugpa,numerical,100.0,3,3,2.7,-0.1,-0.3,0.2,0.216,,
165,decile1,numerical,0.0,0,3,2.0,,,,,,
165,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
165,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
165,fulltime,categorical,0.0,0,3,1.0,,,,,{},
165,lsat,numerical,33.33,1,3,38.0,0.5,0.5,0.5,0.0,,
165,ugpa,numerical,66.67,2,3,2.9,0.4,0.3,0.5,0.1,,
166,decile1,numerical,0.0,0,3,1.0,,,,,,
166,decile3,numerical,0.0,0,3,1.0,,,,,,
166,fam_inc,categorical,100.0,3,3,4.0,,,,,"{""3.0"": 3}",3.0
166,fulltime,categorical,0.0,0,3,1.0,,,,,{},
166,lsat,numerical,100.0,3,3,33.5,0.5,0.5,0.5,0.0,,
166,ugpa,numerical,100.0,3,3,2.9,0.3333,0.3,0.4,0.0471,,
167,decile1,numerical,0.0,0,3,1.0,,,,,,
167,decile3,numerical,0.0,0,3,1.0,,,,,,
167,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
167,fulltime,categorical,0.0,0,3,1.0,,,,,{},
167,lsat,numerical,33.33,1,3,37.0,-1.0,-1.0,-1.0,0.0,,
167,ugpa,numerical,100.0,3,3,3.8,-0.1,-0.1,-0.1,0.0,,
168,decile1,numerical,66.67,2,3,1.0,1.0,1.0,1.0,0.0,,
168,decile3,numerical,0.0,0,3,1.0,,,,,,
168,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""1.0"": 1}",1.0
168,fulltime,categorical,0.0,0,3,1.0,,,,,{},
168,lsat,numerical,100.0,3,3,19.3,1.0333,0.7,1.7,0.4714,,
168,ugpa,numerical,100.0,3,3,2.3,0.8,0.6,1.1,0.216,,
169,decile1,numerical,33.33,1,3,4.0,-1.0,-1.0,-1.0,0.0,,
169,decile3,numerical,0.0,0,3,3.0,,,,,,
169,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
169,fulltime,categorical,0.0,0,3,1.0,,,,,{},
169,lsat,numerical,33.33,1,3,30.0,-0.5,-0.5,-0.5,0.0,,
169,ugpa,numerical,66.67,2,3,3.7,-0.5,-0.8,-0.2,0.3,,
170,decile1,numerical,66.67,2,3,5.0,-1.0,-1.0,-1.0,0.0,,
170,decile3,numerical,33.33,1,3,3.0,1.0,1.0,1.0,0.0,,
170,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
170,fulltime,categorical,0.0,0,3,1.0,,,,,{},
170,lsat,numerical,0.0,0,3,31.0,,,,,,
170,ugpa,numerical,66.67,2,3,2.7,0.4,0.4,0.4,0.0,,
171,decile1,numerical,0.0,0,3,3.0,,,,,,
171,decile3,numerical,0.0,0,3,2.0,,,,,,
171,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
171,fulltime,categorical,0.0,0,3,1.0,,,,,{},
171,lsat,numerical,0.0,0,3,36.0,,,,,,
171,ugpa,numerical,100.0,3,3,3.3,-0.3667,-0.7,-0.1,0.2494,,
172,decile1,numerical,33.33,1,3,5.0,-1.0,-1.0,-1.0,0.0,,
172,decile3,numerical,66.67,2,3,4.0,0.0,-1.0,1.0,1.0,,
172,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
172,fulltime,categorical,0.0,0,3,1.0,,,,,{},
172,lsat,numerical,33.33,1,3,24.0,-1.0,-1.0,-1.0,0.0,,
172,ugpa,numerical,100.0,3,3,2.6,0.3667,-0.3,0.9,0.4989,,
173,decile1,numerical,100.0,3,3,7.0,-0.3333,-3.0,1.0,1.8856,,
173,decile3,numerical,100.0,3,3,2.0,2.0,2.0,2.0,0.0,,
173,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""1.0"": 1}",1.0
173,fulltime,categorical,0.0,0,3,1.0,,,,,{},
173,lsat,numerical,100.0,3,3,18.0,3.1667,2.0,4.0,0.8498,,
173,ugpa,numerical,100.0,3,3,2.7,0.1333,0.1,0.2,0.0471,,
174,decile1,numerical,0.0,0,3,4.0,,,,,,
174,decile3,numerical,100.0,3,3,1.0,1.0,1.0,1.0,0.0,,
174,fam_inc,categorical,100.0,3,3,2.0,,,,,"{""1.0"": 1, ""3.0"": 2}","1.0,3.0"
174,fulltime,categorical,0.0,0,3,1.0,,,,,{},
174,lsat,numerical,66.67,2,3,30.0,1.0,1.0,1.0,0.0,,
174,ugpa,numerical,100.0,3,3,2.9,0.0,-0.3,0.2,0.216,,
175,decile1,numerical,0.0,0,3,1.0,,,,,,
175,decile3,numerical,0.0,0,3,1.0,,,,,,
175,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
175,fulltime,categorical,0.0,0,3,1.0,,,,,{},
175,lsat,numerical,0.0,0,3,38.0,,,,,,
175,ugpa,numerical,100.0,3,3,3.4,-0.1333,-0.6,0.4,0.411,,
176,decile1,numerical,0.0,0,3,1.0,,,,,,
176,decile3,numerical,0.0,0,3,1.0,,,,,,
176,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""2.0"": 1}",2.0
176,fulltime,categorical,0.0,0,3,1.0,,,,,{},
176,lsat,numerical,66.67,2,3,35.0,1.0,1.0,1.0,0.0,,
176,ugpa,numerical,66.67,2,3,2.9,0.0,-0.1,0.1,0.1,,
177,decile1,numerical,0.0,0,3,1.0,,,,,,
177,decile3,numerical,0.0,0,3,2.0,,,,,,
177,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
177,fulltime,categorical,0.0,0,3,1.0,,,,,{},
177,lsat,numerical,0.0,0,3,36.0,,,,,,
177,ugpa,numerical,66.67,2,3,3.3,0.1,-0.2,0.4,0.3,,
178,decile1,numerical,33.33,1,3,6.0,1.0,1.0,1.0,0.0,,
178,decile3,numerical,66.67,2,3,9.0,-1.0,-1.0,-1.0,0.0,,
178,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
178,fulltime,categorical,0.0,0,3,1.0,,,,,{},
178,lsat,numerical,0.0,0,3,35.0,,,,,,
178,ugpa,numerical,66.67,2,3,3.0,0.6,0.5,0.7,0.1,,
179,decile1,numerical,66.67,2,3,2.0,-1.0,-1.0,-1.0,0.0,,
179,decile3,numerical,0.0,0,3,1.0,,,,,,
179,fam_inc,categorical,33.33,1,3,3.0,,,,,"{""4.0"": 1}",4.0
179,fulltime,categorical,33.33,1,3,1.0,,,,,"{""2.0"": 1}",2.0
179,lsat,numerical,33.33,1,3,28.0,0.3,0.3,0.3,0.0,,
179,ugpa,numerical,100.0,3,3,2.3,0.4333,0.2,0.6,0.17,,
180,decile1,numerical,33.33,1,3,3.0,-1.0,-1.0,-1.0,0.0,,
180,decile3,numerical,66.67,2,3,2.0,0.0,-1.0,1.0,1.0,,
180,fam_inc,categorical,33.33,1,3,2.0,,,,,"{""3.0"": 1}",3.0
180,fulltime,categorical,66.67,2,3,2.0,,,,,"{""1.0"": 2}",1.0
180,lsat,numerical,66.67,2,3,20.7,-0.2,-0.7,0.3,0.5,,
180,ugpa,numerical,66.67,2,3,2.4,0.45,0.3,0.6,0.15,,
181,decile1,numerical,0.0,0,3,4.0,,,,,,
181,decile3,numerical,0.0,0,3,3.0,,,,,,
181,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
181,fulltime,categorical,0.0,0,3,1.0,,,,,{},
181,lsat,numerical,0.0,0,3,35.0,,,,,,
181,ugpa,numerical,66.67,2,3,3.2,-0.1,-0.3,0.1,0.2,,
182,decile1,numerical,0.0,0,3,7.0,,,,,,
182,decile3,numerical,0.0,0,3,7.0,,,,,,
182,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
182,fulltime,categorical,0.0,0,3,1.0,,,,,{},
182,lsat,numerical,66.67,2,3,30.5,0.5,0.5,0.5,0.0,,
182,ugpa,numerical,66.67,2,3,3.5,-0.2,-0.3,-0.1,0.1,,
183,decile1,numerical,33.33,1,3,2.0,-1.0,-1.0,-1.0,0.0,,
183,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
183,fam_inc,categorical,33.33,1,3,1.0,,,,,"{""2.0"": 1}",2.0
183,fulltime,categorical,33.33,1,3,1.0,,,,,"{""2.0"": 1}",2.0
183,lsat,numerical,66.67,2,3,26.0,0.75,0.5,1.0,0.25,,
183,ugpa,numerical,100.0,3,3,3.6,-0.5333,-1.0,0.3,0.5907,,
184,decile1,numerical,0.0,0,3,1.0,,,,,,
184,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
184,fam_inc,categorical,33.33,1,3,4.0,,,,,"{""5.0"": 1}",5.0
184,fulltime,categorical,0.0,0,3,1.0,,,,,{},
184,lsat,numerical,100.0,3,3,26.0,0.8333,0.5,1.0,0.2357,,
184,ugpa,numerical,100.0,3,3,3.1,0.1667,-0.2,0.6,0.33,,
185,decile1,numerical,0.0,0,3,2.0,,,,,,
185,decile3,numerical,0.0,0,3,2.0,,,,,,
185,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
185,fulltime,categorical,0.0,0,3,1.0,,,,,{},
185,lsat,numerical,33.33,1,3,25.0,0.5,0.5,0.5,0.0,,
185,ugpa,numerical,100.0,3,3,2.5,0.3667,-0.1,0.8,0.3682,,
186,decile1,numerical,0.0,0,3,6.0,,,,,,
186,decile3,numerical,0.0,0,3,6.0,,,,,,
186,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
186,fulltime,categorical,0.0,0,3,1.0,,,,,{},
186,lsat,numerical,66.67,2,3,34.0,0.5,0.5,0.5,0.0,,
186,ugpa,numerical,100.0,3,3,3.7,-0.3667,-0.6,-0.1,0.2055,,
187,decile1,numerical,0.0,0,3,1.0,,,,,,
187,decile3,numerical,0.0,0,3,2.0,,,,,,
187,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
187,fulltime,categorical,33.33,1,3,2.0,,,,,"{""1.0"": 1}",1.0
187,lsat,numerical,33.33,1,3,35.0,1.0,1.0,1.0,0.0,,
187,ugpa,numerical,66.67,2,3,2.8,0.65,0.6,0.7,0.05,,
188,decile1,numerical,0.0,0,3,2.0,,,,,,
188,decile3,numerical,0.0,0,3,2.0,,,,,,
188,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
188,fulltime,categorical,0.0,0,3,1.0,,,,,{},
188,lsat,numerical,0.0,0,3,35.0,,,,,,
188,ugpa,numerical,100.0,3,3,3.2,-0.0,-0.4,0.5,0.3742,,
189,decile1,numerical,0.0,0,3,1.0,,,,,,
189,decile3,numerical,0.0,0,3,1.0,,,,,,
189,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
189,fulltime,categorical,100.0,3,3,2.0,,,,,"{""1.0"": 3}",1.0
189,lsat,numerical,0.0,0,3,36.0,,,,,,
189,ugpa,numerical,100.0,3,3,3.4,-0.3333,-0.5,-0.2,0.1247,,
190,decile1,numerical,0.0,0,3,5.0,,,,,,
190,decile3,numerical,0.0,0,3,4.0,,,,,,
190,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
190,fulltime,categorical,0.0,0,3,1.0,,,,,{},
190,lsat,numerical,33.33,1,3,33.5,0.5,0.5,0.5,0.0,,
190,ugpa,numerical,66.67,2,3,3.3,-0.1,-0.1,-0.1,0.0,,
191,decile1,numerical,0.0,0,3,1.0,,,,,,
191,decile3,numerical,33.33,1,3,1.0,1.0,1.0,1.0,0.0,,
191,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
191,fulltime,categorical,0.0,0,3,1.0,,,,,{},
191,lsat,numerical,66.67,2,3,29.0,-0.25,-1.0,0.5,0.75,,
191,ugpa,numerical,66.67,2,3,3.0,0.2,-0.2,0.6,0.4,,
192,decile1,numerical,0.0,0,3,1.0,,,,,,
192,decile3,numerical,0.0,0,3,2.0,,,,,,
192,fam_inc,categorical,0.0,0,3,3.0,,,,,{},
192,fulltime,categorical,0.0,0,3,1.0,,,,,{},
192,lsat,numerical,0.0,0,3,29.0,,,,,,
192,ugpa,numerical,100.0,3,3,2.5,0.5333,0.3,0.8,0.2055,,
193,decile1,numerical,66.67,2,3,3.0,1.0,1.0,1.0,0.0,,
193,decile3,numerical,0.0,0,3,2.0,,,,,,
193,fam_inc,categorical,0.0,0,3,4.0,,,,,{},
193,fulltime,categorical,0.0,0,3,1.0,,,,,{},
193,lsat,numerical,0.0,0,3,31.0,,,,,,
193,ugpa,numerical,100.0,3,3,2.1,0.9667,0.7,1.2,0.2055,,
194,decile1,numerical,0.0,0,3,1.0,,,,,,
194,decile3,numerical,0.0,0,3,2.0,,,,,,
